descricao;endereco;area;quartos;wc;vagas;valor;condominio;wlink
VILA IZABEL - Condomínio Clube! APARTAMENTO DUPLEX - 3 dorms, 1 suíte. Face leste. Vaga dupla. 98,67;Rua Professor Guido StraubeCuritibaParaná;['98'];[3];[2];[2];809000;635;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-98m2-venda-RS809000-id-2518578079/
Loft Duplex - Cabral - REbrokers;Rua Doutor Manoel PedroCuritibaParaná;['134'];[3];[2];[1];560000;639;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-92m2-venda-RS560000-id-2535701849/
Apartamento com 3 quartos, 97 m² - venda por R$ 495.000 ou aluguel por R$ 1.800/mês - Bigorrilho - C;Rua Desembargador Otávio do AmaralCuritibaParaná;['118'];[3];[2];[2];1800;800;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-97m2-venda-RS495000-id-2515777973/
Curitiba - Apartamento Padrão - Bigorrilho;;['387'];[4];[5];[3];5800;1680;https://www.vivareal.com.br/imovel/apartamento-4-quartos-bigorrilho-bairros-curitiba-com-garagem-242m2-venda-RS1750000-id-2532020176/
Apartamento para aluguel e venda com 42 metros quadrados com 1 quarto em Centro - Curitiba - Paraná;Avenida Sete de SetembroCuritibaParaná;['70'];[1];[1];[0];1800;300;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-42m2-venda-RS350000-id-2509838425/
CURITIBA - Padrão - Bairro Alto;;['81'];[2];[1];[1];254900;301;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bairro-alto-bairros-curitiba-com-garagem-51m2-venda-RS254900-id-2525403065/
Apartamento Mobiliado · 80m² · 2 Dormitórios · 1 Vaga;Rua Professor Dario VelosoCuritibaParaná;['114'];[3];[2];[1];600000;580;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-80m2-venda-RS600000-id-2518351884/
[PREÇO PROMOCIONAL OUTUBRO] Apartamento de 2 quartos PRONTO PARA MORAR no Cabral;;['158'];[2];[2];[1];599000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cabral-bairros-curitiba-com-garagem-86m2-venda-RS599000-id-2536696073/
CURITIBA - Apartamento Padrão - Seminário;;['300'];[2];[2];[2];699000;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-seminario-bairros-curitiba-com-garagem-89m2-venda-RS699000-id-2518510502/
Apartamento com 3 dormitórios à venda, 63 m² por R$ 229.000,00 - Uberaba - Curitiba/PR;Rua Capitão Leônidas MarquesCuritibaParaná;['80'];[3];[1];[1];229000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-uberaba-bairros-curitiba-com-garagem-63m2-venda-RS229000-id-2519306740/
PARQUE ECOVILLE | FACE NORTE andar alto 03 dormitórios - 113m² - 02 vagas;Rua Monsenhor Ivo ZanlorenziCuritibaParaná;['243'];[3];[3];[2];870000;700;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-113m2-venda-RS870000-id-2537859086/
APARTAMENTO com 2 dormitórios à venda com 113.4m² por R$ 390.000,00 no bairro Cajuru - CURITIBA / PR;Rua Dom João VICuritibaParaná;['113'];[2];[2];[2];390000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cajuru-bairros-curitiba-com-garagem-79m2-venda-RS390000-id-2523025963/
Apartamento 2 quartos em Alto Boqueirão - Curitiba - PR;Rua Everaldo BackheuserCuritibaParaná;[];[2];[1];[1];220000;0;https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-boqueirao-bairros-curitiba-com-garagem-60m2-venda-RS220000-id-2537113623/
Lindo apartamento semi-novo e semi-mobiliado - Próximo ao Shopping Água Verde;;['35'];[1];[1];[1];289000;270;https://www.vivareal.com.br/imovel/apartamento-1-quartos-agua-verde-bairros-curitiba-com-garagem-35m2-venda-RS289000-id-2537491951/
Apartamento com 3 dormitórios à venda, 113 m² por R$ 950.000,00 - Água Verde - Curitiba/PR;Rua João GearaCuritibaParaná;['167'];[3];[2];[2];950000;800;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-113m2-venda-RS950000-id-2520580175/
Visionist Cabral - 3 Quartos 2 Vagas 92 m² Sacada Com Churrasqueira;Avenida ParanáCuritibaParaná;[];[3];[2];[2];759000;500;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-86m2-venda-RS759000-id-2525344474/
Curitiba - Apartamento Padrão - Centro;;['160'];[3];[2];[];199900;750;https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-122m2-venda-RS199900-id-2524423681/
OPORTUNIDADE , APTO IMPECÁVEL COM VAGA DE GARAGEM, SÓ R$ 165.000,00;Rua TibagiCuritibaParaná;['61'];[1];[1];[1];250000;;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-34m2-venda-RS250000-id-2502371095/
Curitiba - Apartamento Padrão - Boqueirão;Rua Evaristo da VeigaCuritibaParaná;['68'];[3];[2];[1];225000;250;https://www.vivareal.com.br/imovel/apartamento-3-quartos-boqueirao-bairros-curitiba-com-garagem-62m2-venda-RS225000-id-2533411050/
Curitiba - Apartamento Padrão - Portão;;['80'];[3];[2];[2];680000;566;https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-80m2-venda-RS680000-id-2537065975/
Apartamento para venda com 164 metros quadrados com 3 quartos em Água Verde - Curitiba - Paraná;Travessa Capitão Clementino ParanáCuritibaParaná;[];[3];[5];[2];995000;5;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-164m2-venda-RS995000-id-2534141293/
Apartamento para Venda em Curitiba, Alto da Rua XV, 2 dormitórios, 1 banheiro, 1 vaga;Avenida Sete de SetembroCuritibaParaná;['82'];[2];[1];[1];385000;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-alto-da-rua-xv-bairros-curitiba-com-garagem-63m2-venda-RS385000-id-2537500988/
Curitiba - Apartamento Padrão - Vila Izabel;;['182'];[3];[2];[2];715000;450;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-com-garagem-87m2-venda-RS715000-id-2531008482/
Apartamento com 3 dormitórios à venda, 56 m² por R$ 238.000,00 - Ecoville - Curitiba/PR;Rua Monsenhor Ivo ZanlorenziCuritibaParaná;['67'];[3];[1];[1];238000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-57m2-venda-RS238000-id-2533105592/
121m * 3 QUARTOS * SUÍTE * ALTO PADRÃO;Rua Brigadeiro FrancoCuritibaParaná;['121'];[3];[2];[2];1300000;815;https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-121m2-venda-RS1300000-id-2504631390/
Apartamento com 3 dormitórios à venda, 111 m² por R$ 1.169.000,00 - Bigorrilho - Curitiba/PR;Rua Dona Alice TibiriçáCuritibaParaná;['152'];[3];[3];[2];1169000;800;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bigorrilho-bairros-curitiba-com-garagem-111m2-venda-RS1169000-id-2496027682/
APARTAMENTO, COM 62 M² PRIVATIVOS, 2 QUARTOS, SENDO 1 SUÍTE,1 VAGA DE GARAGEM.;Rua João BonatCuritibaParaná;['101'];[2];[2];[1];350960;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-101m2-venda-RS350960-id-2532470038/
Apartamento com 4 quartos no Ecoville-1307-HABITEC;Rua Monsenhor Ivo ZanlorenziCuritibaParaná;['144'];[4];[3];[3];990000;;https://www.vivareal.com.br/imovel/apartamento-4-quartos-ecoville-bairros-curitiba-com-garagem-144m2-venda-RS990000-id-2535327790/
Flex Accanto- Apartamento 2 quartos com 1 suíte e vaga em condomínio Club à venda, Boa Vista,;Rua Jovino do RosárioCuritibaParaná;[];[2];[2];[1];450000;350;https://www.vivareal.com.br/imovel/apartamento-2-quartos-boa-vista-bairros-curitiba-com-garagem-64m2-venda-RS450000-id-2534396789/
HUGO LANGE - Apartamentos: Tipo, Garden ou coberturas. 2 ou 3 suítes. 2 ou 3 vagas. 137 a 225 m² pri;Rua Jaime BalãoCuritibaParaná;['184'];[3];[4];[3];1217810;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-hugo-lange-bairros-curitiba-com-garagem-184m2-venda-RS1217810-id-2514632889/
Apartamento à venda, 56 m² por R$ 229.000 - Rua Ernesto Biscardi-Capão Raso - Curitiba/PR;Rua Ernesto BiscardiCuritibaParaná;['67'];[3];[1];[2];229000;280;https://www.vivareal.com.br/imovel/apartamento-3-quartos-capao-raso-bairros-curitiba-com-garagem-56m2-venda-RS229000-id-2537159877/
Apartamento à venda, 77 m² por R$ 561.349,00 - Cristo Rei - Curitiba/PR;Rua Sanito RochaCuritibaParaná;['132'];[3];[2];[1];561349;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-77m2-venda-RS561349-id-2528180991/
More numa das ruas mais charmosas e arborizadas do Batel;Rua Coronel DulcídioCuritibaParaná;['124'];[3];[2];[1];380000;807;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-80m2-venda-RS380000-id-2532291212/
APARTAMENTO com 3 dormitórios à venda com 143.38m² por R$ 659.000,00 no bairro Água Verde - CURITIBA;Rua Monsenhor Manoel VicenteCuritibaParaná;['143'];[3];[2];[2];659000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-86m2-venda-RS659000-id-2535290452/
CURITIBA - Padrão - Novo Mundo;;['77'];[3];[2];[1];247500;450;https://www.vivareal.com.br/imovel/apartamento-3-quartos-novo-mundo-bairros-curitiba-com-garagem-70m2-venda-RS247500-id-2530207617/
Excelente apartamento mobiliado no Condomínio Flex Accanto.;Avenida ParanáCuritibaParaná;['109'];[2];[2];[1];405000;428;https://www.vivareal.com.br/imovel/apartamento-2-quartos-bacacheri-bairros-curitiba-com-garagem-64m2-venda-RS405000-id-2509702853/
PARQUE ECOVILLE | FACE NORTE andar alto - 88m² - 01 vaga;Rua Monsenhor Ivo ZanlorenziCuritibaParaná;['118'];[3];[2];[1];650000;539;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-89m2-venda-RS650000-id-2530291507/
APARTAMENTO com 1 dormitório à venda com 74.81m² por R$ 250.000,00 no bairro Centro - CURITIBA / PR;Rua Doutor FaivreCuritibaParaná;['74'];[1];[1];[1];250000;339;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-com-garagem-47m2-venda-RS250000-id-2531833695/
Apartamento á venda 03 quartos, Residencial Bella Vita Luna, Campo Comprido.;Rua Luiz TramontinCuritibaParaná;['71'];[3];[1];[1];225000;300;https://www.vivareal.com.br/imovel/apartamento-3-quartos-campo-comprido-bairros-curitiba-com-garagem-58m2-venda-RS225000-id-2537865873/
Curitiba - Apartamento Padrão - Cristo Rei;Rua Atílio BórioCuritibaParaná;['168'];[3];[3];[2];455000;690;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cristo-rei-bairros-curitiba-com-garagem-88m2-venda-RS455000-id-2515000143/
CURITIBA - Apartamento Padrão - Vila Izabel;;['85'];[3];[1];[];280000;;https://www.vivareal.com.br/imovel/apartamento-3-quartos-vila-izabel-bairros-curitiba-85m2-venda-RS280000-id-2537144675/
Curitiba - Apartamento Padrão - Tingui;Avenida Monteiro TourinhoCuritibaParaná;['146'];[3];[2];[2];430000;360;https://www.vivareal.com.br/imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-78m2-venda-RS430000-id-2523529094/
Apartamento para Venda em Curitiba, Boqueirão, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga;Rua Evaristo da VeigaCuritibaParaná;['85'];[3];[2];[1];239900;230;https://www.vivareal.com.br/imovel/apartamento-3-quartos-boqueirao-bairros-curitiba-com-garagem-62m2-venda-RS239900-id-2528179287/
Apartamento Água Verde, área priv. 104,82m² , 1 vaga, rua tranquila;Rua MaranhãoCuritibaParaná;['148'];[3];[2];[1];365000;560;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-105m2-venda-RS365000-id-2533889256/
Apartamento para venda possui 137 metros quadrados com 3 quartos em Centro - Curitiba - PR;Rua Brigadeiro FrancoCuritibaParaná;['180'];[3];[3];[1];599000;750;https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-curitiba-com-garagem-137m2-venda-RS599000-id-2535962987/
Curitiba - Apartamento Padrão - Ecoville;Rua Monsenhor Ivo ZanlorenziCuritibaParaná;['204'];[3];[2];[2];650000;500;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ecoville-bairros-curitiba-com-garagem-89m2-venda-RS650000-id-2518968264/
APARTAMENTO NO CABRAL - LUMIERE DA PLAENGE - 3 QUARTOS - 01 SUÍTE - 2 VAGAS - SACADA COM CHURRASQUEI;Rua Jovino do RosárioCuritibaParaná;['158'];[3];[3];[2];950000;594;https://www.vivareal.com.br/imovel/apartamento-3-quartos-boa-vista-bairros-curitiba-com-garagem-107m2-venda-RS950000-id-2535994473/
Pertinho do Museu do Olho.;Rua Alberto FolloniCuritibaParaná;['322'];[3];[4];[3];2165428;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ahu-bairros-curitiba-com-garagem-218m2-venda-RS2165428-id-2525830176/
Apartamento 02 dormitórios, vaga de garagem coberta e livre, Guaíra, Curitiba-PR.;Rua ParaíbaCuritibaParaná;['85'];[2];[1];[1];325000;300;https://www.vivareal.com.br/imovel/apartamento-2-quartos-guaira-bairros-curitiba-com-garagem-48m2-venda-RS325000-id-2519528475/
Apartamento Garden Semi Mobiliado com 92m², 3 Quartos com suíte e espaço amplo.;Rua Pedro FabriCuritibaParaná;['137'];[3];[2];[1];529000;430;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-92m2-venda-RS529000-id-2529512668/
Apartamento no Ahú;Rua São SebastiãoCuritibaParaná;['200'];[3];[3];[2];990000;1200;https://www.vivareal.com.br/imovel/apartamento-3-quartos-ahu-bairros-curitiba-com-garagem-134m2-venda-RS990000-id-2525100085/
Lindo Apto com 03 quartos e 02 vagas;Rua ItajubáCuritibaParaná;['147'];[3];[2];[2];499000;480;https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-83m2-venda-RS499000-id-2529185355/
ÓTIMO APARTAMENTO COM LINDAS VISTAS E ÓTIMA INSOLAÇÃO;Rua Coronel Amazonas MarcondesCuritibaParaná;['140'];[3];[2];[1];520000;650;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-98m2-venda-RS520000-id-2521209255/
APARTAMENTO TRÊS QUARTOS COM DUAS VAGAS PARALELAS NO ÁGUA VERDE;Rua AcreCuritibaParaná;['95'];[3];[2];[2];645000;569;https://www.vivareal.com.br/imovel/apartamento-3-quartos-agua-verde-bairros-curitiba-com-garagem-95m2-venda-RS645000-id-2525305394/
Apartamento 3 quartos no Tingui - ÚLTIMA UNIDADE;;[];[3];[1];[1];229900;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-tingui-bairros-curitiba-com-garagem-51m2-venda-RS229900-id-2535551376/
Curitiba - Apartamento Padrão - Batel;;['225'];[3];[5];[2];1620000;1100;https://www.vivareal.com.br/imovel/apartamento-3-quartos-batel-bairros-curitiba-com-garagem-167m2-venda-RS1620000-id-2519741094/
Apartamento para venda possui 49 metros quadrados com 2 quartos em Pinheirinho - Curitiba - PR;Rua Humberto ZanatoCuritibaParaná;['49'];[2];[1];[1];285000;257;https://www.vivareal.com.br/imovel/apartamento-2-quartos-pinheirinho-bairros-curitiba-com-garagem-49m2-venda-RS285000-id-2532421988/
Oportunidade de apartamento garden no cabral;Rua dos FuncionáriosCuritibaParaná;['320'];[3];[2];[2];958000;950;https://www.vivareal.com.br/imovel/apartamento-3-quartos-cabral-bairros-curitiba-com-garagem-287m2-venda-RS958000-id-2507409997/
Apartamento para Venda em Curitiba, Portão, 3 dormitórios, 1 suíte, 2 banheiros, 1 vaga;Rua ParaíbaCuritibaParaná;['95'];[3];[2];[1];320000;390;https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-67m2-venda-RS320000-id-2528179108/
Apartamento com 3 quartos, 1 vaga, no Portão - Curitiba;Rua MaranhãoCuritibaParaná;['74'];[3];[1];[1];205000;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-portao-bairros-curitiba-com-garagem-64m2-venda-RS205000-id-2522770235/
CURITIBA - Padrão - Alto da Glória;;['82'];[1];[1];[1];375000;360;https://www.vivareal.com.br/imovel/apartamento-1-quartos-alto-da-gloria-bairros-curitiba-com-garagem-43m2-venda-RS375000-id-2532507290/
APARTAMENTO NO CENTRO ANDAR ALTO COM VAGA DE GARAGEM;Rua Alferes PoliCuritibaParaná;['61'];[2];[1];[1];330000;550;https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-curitiba-com-garagem-61m2-venda-RS330000-id-2532887774/
HELBOR VISIONIST | 03 Dormitórios próximo ao Club Graciosa no Cabral;Avenida ParanáCuritibaParaná;['112'];[3];[2];[2];755000;500;https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-com-garagem-81m2-venda-RS755000-id-2525680608/
CURITIBA - Apartamento Padrão - Centro;;['33'];[1];[1];[];120000;;https://www.vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-curitiba-24m2-venda-RS120000-id-2537142202/
REbrokers - Apartamento 2 Quartos, 1 Suíte, 1 Vaga no Novo Mundo - Curitiba-PR para comprar;Rua Maria Trevisan TortatoCuritibaParaná;['104'];[2];[2];[1];370000;280;https://www.vivareal.com.br/imovel/apartamento-2-quartos-novo-mundo-bairros-curitiba-com-garagem-70m2-venda-RS370000-id-2511091133/
Apartamento para Venda em Curitiba, Bacacheri, 3 dormitórios, 1 suíte, 3 banheiros, 2 vagas;Rua MéxicoCuritibaParaná;['120'];[3];[3];[2];550000;450;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-107m2-venda-RS550000-id-2533382075/
Oportunidade! Apartamento de esquina a venda no Residencial Estoril;Rua Nova AuroraCuritibaParaná;['49'];[2];[1];[1];135000;290;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sitio-cercado-bairros-curitiba-com-garagem-42m2-venda-RS135000-id-2513696397/
Lindo apartamento com 53m², com 2 quartos e 2 vagas de garagem, no São Francisco;Rua Paulo Graeser SobrinhoCuritibaParaná;['143'];[2];[1];[2];375000;600;https://www.vivareal.com.br/imovel/apartamento-2-quartos-sao-francisco-bairros-curitiba-com-garagem-53m2-venda-RS375000-id-2516120573/
CURITIBA - Apartamento Padrão - Centro Cívico;;['131'];[3];[3];[1];485000;405;https://www.vivareal.com.br/imovel/apartamento-3-quartos-centro-civico-bairros-curitiba-com-garagem-114m2-venda-RS485000-id-2506494079/
Apartamento para venda tem 94 metros quadrados com 3 quartos em Juvevê - Curitiba - PR;Rua Bom JesusCuritibaParaná;['172'];[3];[3];[];927029;700;https://www.vivareal.com.br/imovel/apartamento-3-quartos-juveve-bairros-curitiba-94m2-venda-RS927029-id-2529080190/
Apartamento 3 quartos, sendo 1 suite, 2 vagas a venda no Bacacheri.;Avenida Nossa Senhora da LuzCuritibaParaná;['93'];[3];[2];[2];580000;850;https://www.vivareal.com.br/imovel/apartamento-3-quartos-bacacheri-bairros-curitiba-com-garagem-93m2-venda-RS580000-id-2536862689/
Apartamento 52 metros quadrados com 2 quartos no Portão perto do Shopping Palladium;Rua Theodoro SchneiderCuritibaParaná;['66'];[2];[2];[1];249500;1;https://www.vivareal.com.br/imovel/apartamento-2-quartos-portao-bairros-curitiba-com-garagem-52m2-venda-RS249500-id-2501704575/
CAMPO COMPRIDO. 2 quartos com suíte. 54,05 m². 1 vaga. R$ 296.900,00.;Avenida Juscelino Kubitschek de OliveiraCuritibaParaná;['54'];[2];[2];[1];296900;;https://www.vivareal.com.br/imovel/apartamento-2-quartos-campo-comprido-bairros-curitiba-com-garagem-54m2-venda-RS296900-id-2502156413/
IMPERDÍVEL! MORE A 2 QUADRAS DO JARDIM BOTÂNICO;Rua Governador Agamenon MagalhãesCuritibaParaná;['60'];[2];[1];[];180000;355;https://www.vivareal.com.br/imovel/apartamento-2-quartos-cristo-rei-bairros-curitiba-46m2-venda-RS180000-id-2527173984/
Apartamento com 3 dormitórios à venda, 84 m² por R$ 656.793,00 - Mercês - Curitiba/PR;Alameda Júlia da CostaCuritibaParaná;['139'];[3];[2];[1];656793;0;https://www.vivareal.com.br/imovel/apartamento-3-quartos-merces-bairros-curitiba-com-garagem-84m2-venda-RS656793-id-2528866630/
